,Date,Station,Pressure,Height,Temp,DewPoint,Relative_Humidity,Mean_Mixed_Layer,Wind_Direction,Wind_Speed,Potential_Temp,Equivalent_Potential_Temp,Virtual_Potential_Temp
228,2022-05-09,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
229,2022-05-09,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
230,2022-05-09,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
231,2022-05-09,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
232,2022-05-09,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
233,2022-05-09,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
234,2022-05-10,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
235,2022-05-10,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
236,2022-05-10,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
237,2022-05-10,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
238,2022-05-10,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
239,2022-05-10,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
240,2022-05-11,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
241,2022-05-11,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
242,2022-05-11,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
243,2022-05-11,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
244,2022-05-11,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
245,2022-05-11,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
246,2022-05-12,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
247,2022-05-12,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
248,2022-05-12,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
249,2022-05-12,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
250,2022-05-12,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
251,2022-05-12,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
252,2022-05-13,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
253,2022-05-13,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
254,2022-05-13,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
255,2022-05-13,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
256,2022-05-13,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
257,2022-05-13,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
258,2022-05-14,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
259,2022-05-14,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
260,2022-05-14,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
261,2022-05-14,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
262,2022-05-14,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
263,2022-05-14,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
264,2022-05-15,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
265,2022-05-15,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
266,2022-05-15,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
267,2022-05-15,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
268,2022-05-15,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
269,2022-05-15,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
270,2022-05-16,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
271,2022-05-16,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
272,2022-05-16,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
273,2022-05-16,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
274,2022-05-16,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
275,2022-05-16,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
276,2022-05-17,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
277,2022-05-17,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
278,2022-05-17,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
279,2022-05-17,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
280,2022-05-17,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
281,2022-05-17,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
282,2022-05-18,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
283,2022-05-18,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
284,2022-05-18,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
285,2022-05-18,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
286,2022-05-18,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
287,2022-05-18,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
288,2022-05-19,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
289,2022-05-19,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
290,2022-05-19,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
291,2022-05-19,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
292,2022-05-19,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
293,2022-05-19,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
294,2022-05-20,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
295,2022-05-20,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
296,2022-05-20,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
297,2022-05-20,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
298,2022-05-20,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
299,2022-05-20,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
300,2022-05-21,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
301,2022-05-21,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
302,2022-05-21,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
303,2022-05-21,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
304,2022-05-21,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
305,2022-05-21,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
306,2022-05-22,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
307,2022-05-22,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
308,2022-05-22,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
309,2022-05-22,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
310,2022-05-22,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
311,2022-05-22,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
312,2022-05-23,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
313,2022-05-23,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
314,2022-05-23,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
315,2022-05-23,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
316,2022-05-23,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
317,2022-05-23,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
318,2022-05-24,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
319,2022-05-24,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
320,2022-05-24,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
321,2022-05-24,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
322,2022-05-24,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
323,2022-05-24,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
324,2022-05-25,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
325,2022-05-25,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
326,2022-05-25,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
327,2022-05-25,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
328,2022-05-25,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
329,2022-05-25,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
330,2022-05-26,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
331,2022-05-26,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
332,2022-05-26,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
333,2022-05-26,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
334,2022-05-26,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
335,2022-05-26,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
336,2022-05-27,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
337,2022-05-27,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
338,2022-05-27,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
339,2022-05-27,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
340,2022-05-27,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
341,2022-05-27,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
342,2022-05-28,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
343,2022-05-28,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
344,2022-05-28,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
345,2022-05-28,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
346,2022-05-28,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
347,2022-05-28,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
348,2022-05-29,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
349,2022-05-29,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
350,2022-05-29,Vernon,700,2977.0,-3.3,-5.9,82.0,3.53,200.0,61.116,298.8,309.7,299.4
351,2022-05-29,Vernon,850,1400.0,7.4,2.4,71.0,5.38,210.0,14.816,293.9,309.8,294.8
352,2022-05-29,Port Hardy,700,2899.0,-9.9,-12.7,80.0,2.07,190.0,18.52,291.5,297.9,291.9
353,2022-05-29,Port Hardy,850,1373.0,-2.3,-4.4,86.0,3.26,155.0,11.112,283.7,293.2,284.3
354,2022-05-30,Quillayute,700,2939.0,-4.9,-5.8,93.0,3.56,225.0,29.632,297.0,307.9,297.7
355,2022-05-30,Quillayute,850,1392.0,2.0,1.2,94.0,4.93,195.0,40.744,288.2,302.5,289.1
356,2022-05-30,Vernon,700,,,,,,,,,,
357,2022-05-30,Vernon,850,,,,,,,,,,
358,2022-05-30,Port Hardy,700,,,,,,,,,,
359,2022-05-30,Port Hardy,850,,,,,,,,,,
360,2022-05-31,Quillayute,700,,,,,,,,,,
361,2022-05-31,Quillayute,850,,,,,,,,,,
362,2022-05-31,Vernon,700,,,,,,,,,,
363,2022-05-31,Vernon,850,,,,,,,,,,
364,2022-05-31,Port Hardy,700,,,,,,,,,,
365,2022-05-31,Port Hardy,850,,,,,,,,,,
366,2022-06-01,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
367,2022-06-01,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
368,2022-06-01,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
369,2022-06-01,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
370,2022-06-01,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
371,2022-06-01,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
372,2022-06-02,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
373,2022-06-02,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
374,2022-06-02,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
375,2022-06-02,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
376,2022-06-02,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
377,2022-06-02,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
378,2022-06-03,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
379,2022-06-03,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
380,2022-06-03,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
381,2022-06-03,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
382,2022-06-03,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
383,2022-06-03,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
384,2022-06-04,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
385,2022-06-04,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
386,2022-06-04,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
387,2022-06-04,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
388,2022-06-04,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
389,2022-06-04,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
390,2022-06-05,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
391,2022-06-05,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
392,2022-06-05,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
393,2022-06-05,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
394,2022-06-05,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
395,2022-06-05,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
396,2022-06-06,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
397,2022-06-06,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
398,2022-06-06,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
399,2022-06-06,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
400,2022-06-06,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
401,2022-06-06,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
402,2022-06-07,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
403,2022-06-07,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
404,2022-06-07,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
405,2022-06-07,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
406,2022-06-07,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
407,2022-06-07,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
408,2022-06-08,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
409,2022-06-08,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
410,2022-06-08,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
411,2022-06-08,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
412,2022-06-08,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
413,2022-06-08,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
414,2022-06-09,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
415,2022-06-09,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
416,2022-06-09,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
417,2022-06-09,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
418,2022-06-09,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
419,2022-06-09,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
420,2022-06-10,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
421,2022-06-10,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
422,2022-06-10,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
423,2022-06-10,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
424,2022-06-10,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
425,2022-06-10,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
426,2022-06-11,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
427,2022-06-11,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
428,2022-06-11,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
429,2022-06-11,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
430,2022-06-11,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
431,2022-06-11,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
432,2022-06-12,Quillayute,700,3021.0,-4.7,-10.7,63.0,2.43,260.0,31.484,297.2,304.8,297.7
433,2022-06-12,Quillayute,850,1477.0,1.4,-0.6,87.0,4.33,230.0,22.224,287.6,300.2,288.4
434,2022-06-12,Vernon,700,3017.0,-4.7,-6.9,85.0,3.27,230.0,22.224,297.2,307.3,297.8
435,2022-06-12,Vernon,850,1448.0,6.4,0.4,65.0,4.66,220.0,22.224,292.8,306.6,293.7
436,2022-06-12,Port Hardy,700,2997.0,-6.7,-8.8,85.0,2.82,200.0,42.596000000000004,295.0,303.7,295.5
437,2022-06-12,Port Hardy,850,1446.0,1.6,-0.8,84.0,4.26,175.0,38.892,287.8,300.2,288.6
